#From sentence-stats.xq
WORK,SENT-ADDR,MAIN,PRED,PARENTH,O.R.,CUM,CUMQUE,UBI,UBI(QUE|)(NAM|),UBICUMQUE,QUANDO,DUM,DONEC,DUMMODO,MODO,ANTEQUAM,POSTEAQUAM,POSTMODUM QUAM,POSTQUAM,PRIUSQUAM,QUOTIENS,QUOTIENS(CUM|)QUE,QUATENUS,QUO,QUORSUM,UTROQUE,UBIUBI,QUOQUO,UNDECUMQUE,QUAQUA,SICUBI,SIQUO,SICUNDE,SIQUA,QUONIAM,QUOD,QUIA,ADV,COMP,ATR,SUB,SENTLEN,WORKLEN,GENRE,SUM,COORD,ASYND
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,2911,prose,1|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|125,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,16,2911,prose,0|2|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|127,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,11,2911,prose,1|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|128,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2911,prose,0|0|0,1,0.5
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|130,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,17,2911,prose,2|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|131,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,2911,prose,0|1|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|132,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,17,2911,prose,1|1|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26,2911,prose,1|0|0,2,2
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|134,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2911,prose,0|0|0,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6,2911,prose,0|1|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2911,prose,0|0|0,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|137,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2911,prose,0|0|0,1,0.5
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|138,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,2911,prose,1|0|0,1,0.5
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|139,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,2911,prose,0|0|1,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2911,prose,0|0|0,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,2911,prose,1|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,2911,prose,1|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|143,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,2911,prose,0|0|1,1,0.5
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|144,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,2911,prose,0|1|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|146,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,2911,prose,1|0|0,2,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,19,2911,prose,0|2|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|148,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,26,2911,prose,1|0|2,3,1.5
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|149,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,2911,prose,1|0|0,1,0.5
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|151,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,12,2911,prose,2|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,2911,prose,0|1|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|154,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18,2911,prose,0|0|2,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|156,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|157,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2911,prose,0|0|0,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|158,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2911,prose,0|0|0,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|159,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,2911,prose,0|1|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,2911,prose,0|1|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|161,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,2911,prose,0|0|1,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27,2911,prose,1|0|0,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2911,prose,0|0|0,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2911,prose,0|0|0,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|165,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,2911,prose,1|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|166,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,2911,prose,0|0|1,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,2911,prose,1|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|170,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2911,prose,0|0|0,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|171,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,2911,prose,0|1|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|172,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,2911,prose,0|0|1,1,0.5
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|173,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25,2911,prose,1|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|174,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,2911,prose,0|1|0,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|175,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2911,prose,0|0|0,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|177,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,22,2911,prose,1|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|178,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|179,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,2911,prose,0|0|1,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|180,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|182,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,28,2911,prose,1|0|1,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|183,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|184,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2911,prose,0|0|0,1,0.5
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|185,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,14,2911,prose,1|2|0,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|186,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|187,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,2911,prose,1|0|0,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|188,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,28,2911,prose,0|0|2,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,2911,prose,1|0|0,1,1
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|190,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2911,prose,0|0|0,1,0.5
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|191,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,2911,prose,0|1|0,1,0.5
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|192,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|193,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|194,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,2911,prose,1|0|0,1,0.5
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|195,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,14,2911,prose,1|0|0,1,0.5
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|196,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2911,prose,0|0|0,0,0
Ann,/ldt2.1-treebanks/phi1351.phi005.perseus-lat1.tb.xml|197,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,2911,prose,1|0|0,1,1
agri,/proiel/pal-agr.xml|159692,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,11979,prose,0|0|1,0,0
agri,/proiel/pal-agr.xml|159693,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,30,11979,prose,2|0|2,2,2
agri,/proiel/pal-agr.xml|159695,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,9,11979,prose,1|1|0,1,1
agri,/proiel/pal-agr.xml|159696,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,42,11979,prose,1|0|1,3,3
agri,/proiel/pal-agr.xml|159697,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18,11979,prose,0|0|2,0,0
agri,/proiel/pal-agr.xml|159698,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11979,prose,0|0|0,0,0
agri,/proiel/pal-agr.xml|159699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11979,prose,0|0|0,0,0
agri,/proiel/pal-agr.xml|159700,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,36,11979,prose,0|1|1,0,0
agri,/proiel/pal-agr.xml|159701,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11979,prose,0|0|0,0,0
agri,/proiel/pal-agr.xml|159702,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11979,prose,0|0|0,0,0
agri,/proiel/pal-agr.xml|159703,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11979,prose,0|0|0,0,0
agri,/proiel/pal-agr.xml|159704,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11979,prose,0|0|0,0,0
agri,/proiel/pal-agr.xml|224641,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11979,prose,0|0|0,0,0
agri,/proiel/pal-agr.xml|224643,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11979,prose,0|0|0,2,0.666666666666666667
agri,/proiel/pal-agr.xml|224642,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11979,prose,0|0|0,0,0
agri,/proiel/pal-agr.xml|224644,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11979,prose,0|0|0,0,0
agri,/proiel/pal-agr.xml|224645,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11979,prose,0|0|0,0,0
agri,/proiel/pal-agr.xml|159706,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,37,11979,prose,1|0|2,1,1
agri,/proiel/pal-agr.xml|159708,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,23,11979,prose,1|1|0,0,0
agri,/proiel/pal-agr.xml|159709,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11979,prose,0|0|0,0,0
agri,/proiel/pal-agr.xml|224646,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11979,prose,0|0|0,0,0
agri,/proiel/pal-agr.xml|224647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11979,prose,0|0|0,0,NA
agri,/proiel/pal-agr.xml|224648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11979,prose,0|0|0,0,NA
agri,/proiel/pal-agr.xml|224649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11979,prose,0|0|0,0,NA
agri,/proiel/pal-agr.xml|224650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11979,prose,0|0|0,0,NA
agri,/proiel/pal-agr.xml|224651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11979,prose,0|0|0,0,NA
agri,/proiel/pal-agr.xml|224652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11979,prose,0|0|0,0,NA
